date,total_issues,adventure,advocacy,animal,anthropomorphic,aviation,biography,car,children,crime,detective,domestic,drama,erotica,fantasy,fashion,fiction,frontier,funny animals,historical,history,horror,humor,jungle,martial arts,math & science,medical,military,mystery,nature,non,parody,religious,romance,satire,science fiction,sports,spy,superhero,suspense,sword and sorcery,teen,war,western,genre_entropy,genre_gini,genre_active_count,genre_entropy_norm,issues_monthly_flag,cpi,rate_10yr,fed_funds_rate,m2,housing_starts,consumer_sentiment,indpro,ip_manufacturing,capacity_util,nonfarm_payrolls,mfg_employment,unemployment_rate,labor_force_part,women_lfp,population,event_wwii_rationing,event_cca_enforcement,event_direct_market,event_dark_knight,event_speculator_bubble,event_speculator_crash,era,log_total_issues,log_indpro,log_ip_manufacturing,log_nonfarm_payrolls,log_mfg_employment,log_m2,log_population,log_cpi,log_housing_starts
1967-12-31,126,7,0,1,10,0,1,3,11,0,0,0,0,0,4,0,1,4,10,0,0,3,33,3,0,0,0,3,0,0,1,2,0,10,2,6,0,2,34,3,0,14,7,4,3.9137572100814135,0.7262569832402235,25.0,0.7212617494732394,0,33.9,5.7,4.51,524.8,1308.0,,36.3536,,,66900.0,18025.0,3.8,59.9,39.7,199733.0,0,1,0,0,0,0,cca_era,4.836281906951478,3.5932932362146017,,11.11095424611632,9.79951496215315,6.263017237629879,12.204736753623788,3.5234150143864045,7.176254532017144
1968-01-31,110,2,0,0,10,0,0,3,6,0,0,0,0,0,5,0,0,10,10,3,0,2,26,2,0,0,0,3,0,0,0,2,0,9,2,1,0,2,30,2,0,10,7,10,3.860993725089523,0.7350022218930528,22.0,0.7115380283912247,0,34.1,5.53,4.61,527.4,1380.0,,36.3145,,,66804.0,18040.0,3.7,59.2,38.9,199864.0,0,1,0,0,0,0,cca_era,4.700480365792417,3.5922171105480905,,11.109518237971509,9.800346793616615,6.267959273919186,12.20539241422531,3.529297384289471,7.22983877815125
1968-02-29,111,6,0,2,9,0,0,2,9,0,0,1,0,0,7,0,0,3,9,1,0,1,37,2,0,0,0,3,0,0,0,2,0,10,2,3,0,2,26,1,0,14,7,3,3.8034072496849376,0.7470571346540338,24.0,0.700925484033767,0,34.2,5.56,4.71,530.4,1520.0,97.2,36.4446,,,67215.0,18054.0,3.8,59.6,39.3,199988.0,0,1,0,0,0,0,cca_era,4.709530201312334,3.5957932993314983,,11.115651715888353,9.8011225458581,6.273631438871653,12.206012643730102,3.5322256440685598,7.326465613840322
1968-03-31,93,2,0,0,7,1,1,1,7,0,0,0,0,0,1,0,1,6,7,1,0,1,23,5,0,0,0,1,0,0,1,1,0,4,1,1,0,1,35,1,0,11,5,6,3.674592129145328,0.7607470049330514,26.0,0.6771862957776124,0,34.3,5.74,5.05,533.2,1466.0,,36.5584,,,67295.0,18067.0,3.7,59.6,39.5,200132.0,0,1,0,0,0,0,cca_era,4.532599493153256,3.5989109819521428,,11.116841218667815,9.801842348773928,6.278896588304554,12.206732427825958,3.535145354171894,7.290292882446597
1968-04-30,101,4,0,0,8,0,0,2,5,0,0,1,0,0,7,0,1,3,8,1,0,3,38,4,0,0,0,2,0,0,1,2,0,6,2,2,0,2,28,3,0,12,6,3,3.7970010972970387,0.7390516460283902,25.0,0.6997449016852283,0,34.4,5.64,5.76,535.7,1554.0,,36.6113,,,67556.0,18131.0,3.5,59.5,39.4,200285.0,0,1,0,0,0,0,cca_era,4.61512051684126,3.600356935925355,,11.120712162537812,9.805378459425809,6.283574302886914,12.207496631181192,3.5380565643793527,7.348587530927593
1968-05-31,92,3,0,0,6,0,0,1,6,0,0,0,1,0,2,0,0,4,6,1,0,5,16,1,0,0,0,1,0,0,0,1,0,6,1,4,0,1,34,5,0,8,7,4,3.7554988142154264,0.7453113278319579,23.0,0.6920964943631106,0,34.5,5.87,6.12,538.9,1408.0,92.4,37.022,,,67652.0,18190.0,3.5,59.9,40.0,200449.0,0,1,0,0,0,0,cca_era,4.5217885770490405,3.611512330537493,,11.122132197093933,9.808627271512169,6.289530024939451,12.208315129282953,3.5409593240373143,7.249925536717988
1968-06-30,115,4,0,0,8,0,0,3,9,0,0,0,0,1,6,0,0,3,8,0,0,3,35,2,0,0,0,2,0,0,0,1,0,10,1,3,0,5,31,3,0,18,5,3,3.716267686514032,0.76091888825865,22.0,0.6848666356159128,0,34.7,5.72,6.07,542.6,1405.0,,37.158,,,67905.0,18228.0,3.7,60.0,39.9,200621.0,0,1,0,0,0,0,cca_era,4.74493212836325,3.615179091183979,,11.125864948538169,9.810714152383774,6.296372400224832,12.209172834972955,3.5467396869528134,7.247792581767846
1968-07-31,125,3,0,0,8,0,0,2,6,0,1,1,1,0,4,0,0,6,8,4,0,7,28,4,0,0,0,2,1,0,0,2,0,9,2,7,0,2,34,7,0,10,8,6,4.049848191449829,0.6914907917730877,26.0,0.7463417976316871,0,34.9,5.5,6.03,545.6,1512.0,,37.101,,,68126.0,18265.0,3.7,59.8,39.7,200802.0,0,1,0,0,0,0,cca_era,4.8283137373023015,3.6136439234280298,,11.129114210756894,9.812741939229383,6.301886106529253,12.210074626909472,3.5524868292083815,7.321188556739478
1968-08-31,117,4,0,0,10,0,0,3,5,0,0,1,1,0,6,0,0,5,10,0,0,3,34,2,0,0,0,3,0,0,0,0,0,10,0,7,0,2,30,3,0,15,8,5,3.770222932341057,0.7522629160284082,21.0,0.6948099849116268,0,35.0,5.42,6.03,549.4,1495.0,92.4,37.2045,,,68330.0,18254.0,3.5,59.6,39.5,200997.0,0,1,0,0,0,0,cca_era,4.762173934797756,3.616429721705029,,11.132104187774823,9.812139513076822,6.308826773661173,12.211045261556693,3.5553480614894135,7.3098814858247865
1968-09-30,119,5,1,0,7,1,0,2,11,0,0,0,0,0,7,0,0,4,7,1,0,7,28,2,0,0,0,1,0,0,0,2,0,7,2,2,0,2,36,7,0,12,7,4,3.85743392734606,0.7323467230443974,24.0,0.7108819974188364,0,35.1,5.46,5.78,553.6,1556.0,,37.3454,,,68484.0,18252.0,3.4,59.5,39.8,201193.0,0,1,0,0,0,0,cca_era,4.77912349311153,3.6202097446902144,,11.134355420324708,9.812029942047293,6.3164424043034595,12.212019925350006,3.55820113047182,7.349873704738337
1968-10-31,147,8,0,0,10,0,0,3,11,0,0,2,0,0,5,0,0,5,10,2,0,5,38,4,0,0,0,2,0,0,0,2,0,13,2,7,0,5,35,5,0,17,10,5,3.9471095505043885,0.7173176789342965,23.0,0.7274082133725679,0,35.3,5.58,5.91,557.6,1569.0,,37.4196,,,68721.0,18293.0,3.4,59.5,39.7,201378.0,0,1,0,0,0,0,cca_era,4.990432586778736,3.6221946313179396,,11.137810108356684,9.814273751991298,6.323641859446314,12.21293901794745,3.563882963939251,7.358193752733032
1968-11-30,127,4,0,0,9,0,0,2,8,1,1,0,1,0,6,0,1,5,9,1,0,6,30,1,0,0,0,2,1,0,1,1,0,10,1,11,0,2,36,6,0,11,9,5,3.9861034811170737,0.7112938455608377,28.0,0.7345943593450612,0,35.4,5.7,5.82,562.4,1630.0,91.7,37.9036,,,68984.0,18346.0,3.4,59.6,39.9,201544.0,0,1,0,0,0,0,cca_era,4.844187086458591,3.6350460943848075,,11.14162987263216,9.8171668460696,6.332213340496455,12.21376299881418,3.5667118201397288,7.396335293800808
1968-12-31,120,5,0,0,9,0,0,2,14,0,0,0,0,0,8,0,0,5,9,0,0,4,35,2,0,0,0,2,0,0,0,1,0,8,1,4,1,3,32,4,0,17,5,5,3.7743927423361137,0.7531712473572938,22.0,0.6955784343300676,0,35.5,6.03,6.02,566.8,1548.0,,38.0233,,,69248.0,18410.0,3.4,59.7,39.9,201691.0,0,1,0,0,0,0,cca_era,4.787491742782046,3.638199129716627,,11.145449542766098,9.820649274227124,6.3400065078165255,12.214492102222922,3.56953269648137,7.344719054149673
1969-01-31,119,3,0,0,9,0,0,2,9,1,0,2,2,0,2,0,0,6,9,2,0,4,31,1,0,0,0,2,0,0,0,1,0,8,1,6,0,2,31,4,0,15,8,6,3.9068437072512934,0.7277537947361092,25.0,0.7199876681037063,0,35.6,6.04,6.3,569.3,1769.0,,38.2533,,,69439.0,18432.0,3.4,59.6,39.9,201821.0,0,1,0,0,0,0,cca_era,4.77912349311153,3.6442298310609176,,11.148203948308879,9.821843563495618,6.344407535957036,12.21513644491656,3.572345637857985,7.478169694159785
1969-02-28,132,4,0,0,7,0,1,1,9,0,0,0,0,0,9,0,2,7,7,0,1,7,38,4,0,0,0,3,0,0,2,2,0,10,2,6,1,2,30,7,0,18,7,7,4.013368522252995,0.7024694317909375,26.0,0.7396190019617518,0,35.8,6.19,6.61,571.9,1705.0,98.2,38.4981,,,69699.0,18502.0,3.4,60.0,40.3,201952.0,0,1,0,0,0,0,cca_era,4.882801922586371,3.6506088894266044,,11.151941249443398,9.825634113331263,6.348964150921271,12.215785324383965,3.5779478934066544,7.4413203897176174
1969-03-31,114,1,0,0,12,0,0,2,10,0,0,0,2,0,6,0,1,4,12,2,0,7,33,1,0,0,0,2,0,0,1,0,0,6,0,4,1,1,29,7,0,13,5,4,3.8289990006755916,0.7461473802185485,24.0,0.7056417579620669,0,36.1,6.3,6.79,574.4,1561.0,,38.8,,,69905.0,18558.0,3.4,59.9,40.4,202092.0,0,1,0,0,0,0,cca_era,4.736198448394496,3.6584202466292277,,11.154892456421925,9.828656241913125,6.353326017734014,12.216478318244054,3.586292865338835,7.353081920515432
1969-04-30,147,4,0,0,9,0,1,2,13,0,0,2,2,0,11,1,1,8,9,3,0,2,43,5,0,0,0,3,0,0,1,1,0,14,1,6,1,4,32,2,0,18,6,8,4.020868854774279,0.7099028278196309,29.0,0.7410012294903264,0,36.3,6.17,7.41,575.7,1524.0,,38.6573,,,70072.0,18554.0,3.4,60.0,40.5,202246.0,0,1,0,0,0,0,cca_era,4.990432586778736,3.6547356317137627,,11.157278563842924,9.828440678213218,6.355586691681764,12.217240057222071,3.591817741270805,7.329093736246592
1969-05-31,118,4,0,0,10,0,0,2,12,0,0,0,1,0,6,0,0,5,10,1,0,8,34,0,0,0,0,2,0,0,0,2,0,6,2,6,0,1,31,8,0,14,7,5,3.836447394964523,0.7407699382472737,22.0,0.7070144138544054,0,36.4,6.32,8.67,576.5,1583.0,91.5,38.5111,,,70328.0,18588.0,3.4,59.8,40.4,202419.0,0,1,0,0,0,0,cca_era,4.770684624465665,3.6509465114282222,,11.160925291531015,9.830271490204868,6.3569753397091135,12.218095085507391,3.594568774642695,7.367077059881012
1969-06-30,137,3,0,0,11,0,0,2,11,0,0,1,0,0,7,1,0,6,11,1,0,8,41,5,0,0,0,0,0,0,0,1,0,10,1,5,1,1,31,8,2,19,6,6,3.880414354970341,0.7348369755755522,25.0,0.7151170336109736,0,36.6,6.57,8.9,578.5,1528.0,,38.8874,,,70636.0,18640.0,3.5,60.1,40.8,202592.0,0,1,0,0,0,0,cca_era,4.919980925828125,3.6606702907000375,,11.165295208533015,9.833065088239582,6.360438546633731,12.218949383343853,3.6000482404073204,7.331714969726466
1969-07-31,122,3,0,1,8,0,0,1,12,0,0,1,1,0,6,1,0,5,8,2,0,11,33,1,0,0,0,3,0,0,0,0,0,8,0,6,0,1,28,11,0,15,6,5,3.8966466276229665,0.7336749441597687,24.0,0.7181084601974775,0,36.8,6.72,8.61,579.5,1368.0,,39.0927,,,70729.0,18642.0,3.5,60.1,40.9,202777.0,0,1,0,0,0,0,cca_era,4.804021044733257,3.6659357487932986,,11.166610951657786,9.833172378621102,6.362165662779806,12.219862132038715,3.6054978451748854,7.221105098182496
1969-08-31,132,5,0,0,12,0,0,3,9,0,0,1,1,0,3,2,0,5,12,0,0,8,43,4,0,0,0,3,0,0,0,0,0,10,0,6,0,0,27,8,0,21,6,5,3.7862486524625156,0.7499400623351713,21.0,0.6977633461731781,0,37.0,6.69,9.19,580.1,1358.0,86.4,39.1825,,,71008.0,18767.0,3.5,60.3,40.9,202984.0,0,1,0,0,0,0,cca_era,4.882801922586371,3.668230218546086,,11.17054782573232,9.839855287291273,6.363200502472019,12.220882437183654,3.6109179126442243,7.213768308118642
1969-09-30,149,3,1,2,11,0,0,2,18,0,0,0,0,0,11,0,0,6,11,2,0,12,48,1,0,0,0,3,0,0,0,0,0,8,0,4,1,1,31,12,0,25,6,6,3.7824354850988824,0.7561757105943152,23.0,0.6970606220091334,0,37.1,7.16,9.15,582.1,1507.0,,39.1737,,,70914.0,18620.0,3.7,60.3,40.8,203196.0,0,1,0,0,0,0,cca_era,5.003946305945459,3.6680056032626243,,11.169223154240296,9.831991550831058,6.36664225427769,12.221926309453341,3.6136169696133895,7.317876198626496
1969-10-31,159,3,0,1,15,0,1,2,12,0,0,2,2,0,8,1,1,7,15,0,0,6,52,6,0,0,0,4,0,0,1,2,0,12,2,7,1,2,29,6,0,21,9,7,4.0256344351544255,0.7070944951427729,29.0,0.74187947273786,0,37.3,7.1,9.0,583.4,1381.0,,39.1852,,,71121.0,18613.0,3.7,60.4,41.1,203401.0,0,1,0,0,0,0,cca_era,5.0689042022202315,3.668299124485678,,11.172137930831342,9.831615540298333,6.368873057433621,12.222934679005357,3.6189933266497696,7.2305631534092925
1969-11-30,142,0,0,0,13,1,1,2,14,0,0,1,1,0,7,0,2,10,13,1,0,9,38,0,0,0,0,2,0,0,2,0,0,13,0,4,0,1,34,9,0,19,6,10,3.859666455119998,0.7413473086581504,24.0,0.7112934273572675,0,37.5,7.14,8.85,585.4,1229.0,79.7,38.8158,,,71086.0,18467.0,3.5,60.2,41.0,203588.0,0,1,0,0,0,0,cca_era,4.955827057601261,3.6588273802339386,,11.171645690636321,9.823740634445873,6.372295374257785,12.22385362282526,3.624340932976365,7.113956109566034
1969-12-31,126,4,0,0,10,0,1,4,11,0,0,1,0,0,3,1,0,7,10,1,0,11,36,4,0,0,0,1,0,0,0,1,0,11,1,5,0,0,26,11,0,17,5,7,3.923373157012187,0.7276977974652392,24.0,0.7230338611127316,0,37.7,7.65,8.97,587.9,1327.0,,38.7116,,,71241.0,18485.0,3.5,60.2,41.2,203762.0,0,1,0,0,0,0,cca_era,4.836281906951478,3.656139296724264,,11.173823774362912,9.824714871370732,6.376556865408209,12.224707925074346,3.629660094453965,7.190676034332207
1970-01-31,143,3,0,0,14,0,1,3,12,0,0,2,2,0,9,1,1,8,14,1,0,10,49,1,0,0,0,3,0,0,1,0,0,11,0,3,1,0,26,10,1,17,6,8,3.933342439962453,0.7251973543844676,27.0,0.7248710886349653,0,37.8,7.79,8.98,589.6,1085.0,,37.9948,,,71176.0,18424.0,3.9,60.4,41.1,203929.0,0,1,0,0,0,0,cca_era,4.962844630259907,3.6374493082573873,,11.172910961924604,9.82140944150052,6.379444340875127,12.225527173030963,3.632309102625542,6.98933526597456
1970-02-28,124,3,0,0,14,0,0,4,9,0,0,1,1,0,5,1,0,7,14,1,0,7,34,4,0,0,0,2,0,0,0,1,0,11,1,1,0,0,23,7,0,17,6,7,3.918786321739433,0.7318514711550816,24.0,0.7221885585924704,0,38.0,7.24,8.98,586.3,1305.0,78.1,37.9698,,,71305.0,18361.0,4.2,60.4,41.0,204082.0,0,1,0,0,0,0,cca_era,4.820281565605037,3.6367911069135364,,11.174721730170868,9.817984128922188,6.373831603970169,12.226277152846073,3.6375861597263857,7.173958319756794
1970-03-31,129,3,0,0,9,0,1,3,12,0,0,1,0,0,7,1,1,6,9,1,0,11,43,2,0,0,0,3,0,0,1,2,0,9,2,3,1,0,28,11,0,13,6,6,3.956271756112215,0.7186642814549791,27.0,0.7290967055531028,0,38.2,7.07,7.76,587.3,1319.0,,37.9205,,,71451.0,18360.0,4.4,60.6,41.0,204246.0,0,1,0,0,0,0,cca_era,4.859812404361672,3.6354918629538995,,11.176767179061333,9.817929664174482,6.375535762528473,12.227080428687154,3.6428355156125294,7.1846291527173145
1970-04-30,120,2,0,0,14,0,0,4,8,0,0,1,0,0,6,1,0,3,14,0,0,9,38,4,0,0,1,2,0,0,0,0,0,13,0,1,1,0,23,9,0,16,5,3,3.768639806457032,0.7590802194930755,22.0,0.6945182324897323,0,38.5,7.39,8.1,588.4,1264.0,,37.823,,,71348.0,18207.0,4.6,60.6,41.2,204504.0,0,1,0,0,0,0,cca_era,4.787491742782046,3.632917383193866,,11.175324591678194,9.809561414503964,6.377406988727283,12.228342814175901,3.6506582412937387,7.142036574706803
1970-05-31,127,0,0,0,14,0,0,2,13,0,0,6,4,0,6,1,0,11,14,1,0,7,41,1,0,0,0,2,0,0,0,0,0,9,0,3,1,0,28,7,1,13,5,11,3.8679332433515774,0.7377068147633923,23.0,0.7128169041143528,0,38.6,7.91,7.95,591.5,1290.0,75.4,37.7789,,,71124.0,18029.0,4.8,60.3,40.6,204719.0,0,1,0,0,0,0,cca_era,4.844187086458591,3.6317507457151295,,11.17218011157584,9.7997368515422,6.3826616834184415,12.229393586101146,3.653252276470785,7.162397497355718
1970-06-30,116,1,0,1,11,0,0,3,6,0,0,0,1,0,2,1,0,3,11,0,0,11,36,2,0,0,0,0,0,0,0,1,0,11,1,4,1,0,27,11,0,17,6,3,3.724641506395908,0.7654018767849857,23.0,0.6864098371109412,0,38.8,7.84,7.61,595.2,1385.0,,37.6567,,,71029.0,17930.0,4.9,60.2,40.7,204941.0,0,1,0,0,0,0,cca_era,4.7535901911063645,3.6285108932610948,,11.170843523334396,9.794230566599179,6.388897483518882,12.230477411818724,3.6584202466292277,7.233455418621439
1970-07-31,140,1,0,0,16,0,0,2,13,0,0,3,2,0,7,2,0,8,16,1,0,8,48,3,0,0,0,2,0,0,0,2,0,11,2,4,1,0,25,8,0,14,4,8,3.906889248956641,0.7300782541606965,25.0,0.7199960609314444,0,39.0,7.46,7.21,599.1,1517.0,,37.7491,,,71053.0,17877.0,5.0,60.4,40.9,205174.0,0,1,0,0,0,0,cca_era,4.941642422609304,3.6309616343512285,,11.171181356419915,9.791270249415089,6.395428529089879,12.23161367859789,3.6635616461296463,7.324489979348532
1970-08-31,125,3,0,0,13,0,0,3,11,0,0,1,1,0,3,1,0,7,13,0,0,10,44,4,0,0,0,2,0,0,0,0,0,11,0,3,0,0,27,10,0,19,4,7,3.74191179087374,0.7602408216267265,21.0,0.689592557685507,0,39.0,7.53,6.62,604.9,1399.0,77.6,37.6818,,,70937.0,17779.0,5.1,60.3,40.8,205418.0,0,1,0,0,0,0,cca_era,4.8283137373023015,3.629177219267816,,11.169547438174869,9.785773264516571,6.4050631551128685,12.232802206522072,3.6635616461296463,7.243512974665482
1970-09-30,141,1,0,0,15,0,0,2,11,0,0,1,0,0,7,1,0,9,15,1,0,12,45,2,0,0,0,2,0,0,0,1,0,10,1,5,1,0,27,12,0,23,5,9,3.823204788303321,0.748453168337956,24.0,0.7045739493249652,0,39.2,7.39,6.29,611.2,1534.0,,37.4221,,,70944.0,17692.0,5.4,60.2,40.5,205664.0,0,1,0,0,0,0,cca_era,4.948759890378168,3.6222614389933647,,11.169646112416038,9.780867838988218,6.415424237852311,12.233999048171013,3.6686767467964168,7.335633981927201
1970-10-31,148,3,0,0,16,0,1,3,19,0,0,4,0,0,9,1,0,6,16,0,0,8,52,4,0,0,0,3,0,0,0,4,0,13,4,1,1,0,24,8,1,22,4,6,3.9019572279587758,0.7324084239944106,25.0,0.7190871445366829,0,39.4,7.33,6.2,616.4,1580.0,,36.6735,,,70521.0,17173.0,5.5,60.4,40.7,205906.0,0,1,0,0,0,0,cca_era,4.997212273764115,3.602054423397125,,11.163665816785628,9.751093661983862,6.42389610344596,12.235175032950707,3.673765816303888,7.365180126021013
1970-11-30,138,0,0,0,18,0,0,2,15,0,1,1,1,1,9,1,0,7,18,0,0,12,44,1,0,0,0,3,1,0,0,3,0,9,3,5,1,1,24,12,0,12,5,7,3.964873985257873,0.7233951344979102,27.0,0.7306820003248339,0,39.6,6.84,5.6,621.1,1647.0,72.4,36.4514,,,70409.0,17024.0,5.9,60.4,40.5,206131.0,0,1,0,0,0,0,cca_era,4.927253685157205,3.5959798664962186,,11.162076374884272,9.742379392141371,6.431492099565257,12.236267167988892,3.6788291182604347,7.4067107301776405
1970-12-31,123,3,0,0,12,0,0,2,9,0,0,0,0,0,4,0,0,5,12,1,0,13,33,3,0,0,0,1,0,0,0,2,0,11,2,4,0,1,31,13,1,17,4,5,3.8527470733097195,0.7436938599729297,23.0,0.710018262557341,0,39.8,6.39,4.9,626.5,1893.0,,37.2885,,,70792.0,17309.0,6.1,60.4,40.4,206352.0,0,1,0,0,0,0,cca_era,4.812184355372417,3.6186849681202076,,11.167501278947187,9.758981876426398,6.440148774336123,12.237338727404172,3.6838669122903918,7.545918151209323
1971-01-31,148,3,0,0,18,0,0,1,12,2,0,3,3,0,8,0,0,7,18,1,0,10,46,1,0,0,0,4,0,0,0,3,0,12,3,5,0,1,29,10,1,17,6,7,3.9935501193210627,0.7168025772676936,26.0,0.735966691610555,0,39.8,6.24,4.14,632.9,1828.0,,37.5753,,,70865.0,17280.0,5.9,60.4,40.6,206567.0,0,1,0,0,0,0,cca_era,4.997212273764115,3.626346919639102,,11.168531937601006,9.757305042358047,6.45031243178126,12.238380093964828,3.6838669122903918,7.510977752014095
1971-02-28,130,1,0,0,12,0,0,3,4,1,0,0,1,0,4,0,0,7,12,0,0,15,35,4,0,0,0,0,0,0,0,1,0,12,1,5,0,1,27,15,1,18,5,7,3.832316545348709,0.7485465116279069,23.0,0.7062531443987943,0,39.9,6.11,3.72,641.0,1741.0,78.1,37.5037,,,70807.0,17216.0,5.9,60.1,40.4,206762.0,0,1,0,0,0,0,cca_era,4.867534450455582,3.6244395947757964,,11.167713144850987,9.75359446296151,6.46302945692067,12.239323652314072,3.686376323895818,7.462214939768189
1971-03-31,134,1,0,0,16,0,0,0,12,0,1,0,0,0,3,0,0,7,16,0,0,13,39,2,0,0,0,4,1,0,0,3,0,9,3,5,0,1,27,13,1,12,5,7,3.8695620436159,0.7404836283697789,23.0,0.7131170738144971,0,40.0,5.7,3.71,649.9,1910.0,,37.4631,,,70860.0,17154.0,6.0,60.0,40.2,206960.0,0,1,0,0,0,0,cca_era,4.897839799950911,3.6233564485305427,,11.168461378419464,9.749986661550366,6.4768185049003035,12.240280816859912,3.6888794541139363,7.554858521040676
1971-04-30,138,3,0,0,14,0,0,3,8,1,0,0,3,0,9,1,0,4,14,2,0,13,39,3,0,0,0,3,0,0,0,0,0,14,0,7,1,0,28,13,1,16,5,4,3.944575155028411,0.7252698342049626,24.0,0.7269411525875626,0,40.1,5.83,4.16,658.4,1986.0,,37.6735,,,71036.0,17149.0,5.9,60.1,40.2,207163.0,0,1,0,0,0,0,cca_era,4.927253685157205,3.6289569295195547,,11.170942069774485,9.749695141856147,6.48981264936286,12.241261201993117,3.6913763343125234,7.593877844605118
1971-05-31,126,3,0,0,14,0,0,1,12,1,0,2,1,0,5,0,0,10,14,1,0,8,34,3,0,0,0,2,0,0,0,2,0,10,2,8,0,1,25,8,2,10,5,10,4.062274651868357,0.7010309278350515,26.0,0.7486318555223861,0,40.3,6.39,4.63,666.7,2049.0,80.2,37.8646,,,71247.0,17225.0,5.9,60.2,40.2,207361.0,0,1,0,0,0,0,cca_era,4.836281906951478,3.6340166386647486,,11.173907991981288,9.75411709588186,6.502340169624015,12.242216514665282,3.696351468952637,7.6251071482389
1971-06-30,126,0,0,0,15,0,0,1,10,0,0,0,0,0,4,0,0,8,15,0,0,12,35,4,0,0,0,2,0,0,0,1,0,12,1,5,0,0,28,12,2,16,5,8,3.794124266550661,0.7508305647840532,20.0,0.6992147339038121,0,40.6,6.52,4.91,673.0,2026.0,,38.0234,,,71254.0,17139.0,5.9,59.8,39.9,207562.0,0,1,0,0,0,0,cca_era,4.836281906951478,3.6382017596795313,,11.174006236905964,9.749111847392573,6.511745329644728,12.243185369203223,3.703768066607687,7.613818684808629
1971-07-31,137,1,0,0,19,0,0,0,12,0,0,2,1,0,6,0,0,8,19,0,0,8,36,3,0,0,0,3,0,0,0,3,0,13,3,7,2,0,26,8,1,12,6,8,3.9563595224302395,0.7235142118863049,23.0,0.7291128799054413,0,40.7,6.73,5.31,679.6,2083.0,,37.9131,,,71315.0,17126.0,6.0,60.1,40.0,207771.0,0,1,0,0,0,0,cca_era,4.919980925828125,3.6352966988044066,,11.174861962957523,9.748353055586138,6.521504389797777,12.24419179064164,3.7062280924485496,7.641564441260972
1971-08-31,131,1,0,0,14,0,0,4,13,0,0,1,2,0,5,0,0,5,14,0,0,11,39,3,0,0,0,2,0,0,0,2,0,11,2,7,0,1,27,11,1,16,4,5,3.9166196511670064,0.7314589841490222,24.0,0.7217892654008603,0,40.8,6.58,5.57,685.5,2158.0,82.1,37.693,,,71373.0,17115.0,6.1,60.2,40.3,207998.0,0,1,0,0,0,0,cca_era,4.875197323201151,3.6294744008213966,,11.175674925549954,9.747710550964285,6.530148499002369,12.245283743252612,3.708682081410116,7.67693714581808
1971-09-30,149,2,0,0,16,0,0,0,16,0,1,1,1,0,10,0,0,12,16,0,0,15,42,2,0,0,0,3,1,0,0,0,0,12,0,4,0,0,29,15,2,20,7,12,3.8686979238267223,0.7350394083876617,22.0,0.7129578261868489,0,40.8,6.14,5.55,692.5,2041.0,,38.3056,,,71614.0,17154.0,6.0,60.1,40.4,208230.0,0,1,0,0,0,0,cca_era,5.003946305945459,3.6455960995975776,,11.179045864561353,9.749986661550366,6.540308238061494,12.246398517001738,3.708682081410116,7.621195162809845
1971-10-31,131,2,0,0,14,0,0,3,13,1,1,1,3,1,5,1,0,4,14,0,0,11,46,3,0,0,0,2,1,0,0,1,0,12,1,4,0,0,23,11,1,17,5,4,3.938332360497274,0.725354509359047,28.0,0.7257906752678324,0,40.9,5.93,5.2,698.4,2128.0,,38.5924,,,71642.0,17126.0,5.8,60.1,40.5,208450.0,0,1,0,0,0,0,cca_era,4.875197323201151,3.65305536589346,,11.179436773149567,9.748353055586138,6.548792004525392,12.247454483308942,3.711130063048756,7.662937850461535
1971-11-30,135,0,0,0,16,0,0,1,12,1,1,1,1,0,7,1,0,8,16,0,0,17,29,1,0,0,0,3,1,0,0,0,0,14,0,5,0,1,31,17,1,10,8,8,3.9344021110742857,0.7272126088394135,25.0,0.7250663741876864,0,40.9,5.81,4.91,704.6,2182.0,82.0,38.7561,,,71847.0,17166.0,6.0,60.4,40.7,208648.0,0,1,0,0,0,0,cca_era,4.90527477843843,3.6572881627650684,,11.182294136982017,9.750685962278165,6.557630265907138,12.248403900543613,3.711130063048756,7.687997166393016
1971-12-31,128,4,0,0,14,0,0,3,6,0,0,1,0,0,6,1,0,6,14,1,0,12,35,5,0,0,0,3,0,0,0,0,1,15,0,3,0,0,32,12,1,14,3,6,3.868020449517352,0.7390180878552972,23.0,0.7128329752368867,0,41.1,5.93,4.14,710.3,2295.0,,39.2035,,,72109.0,17202.0,6.0,60.4,40.8,208829.0,0,1,0,0,0,0,cca_era,4.852030263919617,3.6687660285249706,,11.185934142112526,9.752780935111424,6.565687416003764,12.24927101423534,3.716008121502189,7.738488122494646
1972-01-31,125,6,0,0,14,1,0,0,7,0,0,1,2,0,6,0,0,6,14,0,0,15,24,6,0,0,0,2,0,0,0,0,2,10,0,3,0,0,28,15,1,11,8,6,3.9817911428857533,0.7157347847600197,22.0,0.7337996435642686,0,41.1,5.95,3.51,717.7,2494.0,,40.1408,36.0361,81.3263,72441.0,17283.0,5.8,60.2,40.8,208989.0,0,1,0,0,0,0,cca_era,4.8283137373023015,3.692393273413733,3.584521213788118,11.190527716429953,9.757478638400492,6.576051654436026,12.25003689798291,3.716008121502189,7.821643126239982
